indicator_id,msoa_code,value,period,lad
93747,E02000105,7166.94649,2022,E09000005
93747,E02000106,7742.32031,2022,E09000005
93747,E02000107,11344.92511,2022,E09000005
93747,E02000108,9025.71042,2022,E09000005
93747,E02000110,10116.38093,2022,E09000005
93747,E02000111,9888.30777,2022,E09000005
93747,E02000112,9689.47037,2022,E09000005
93747,E02000113,6375.0337,2022,E09000005
93747,E02000114,14524.70243,2022,E09000005
93747,E02000115,9871.55315,2022,E09000005
93747,E02000116,7810.81821,2022,E09000005
93747,E02000117,14278.65169,2022,E09000005
93747,E02000118,9026.82117,2022,E09000005
93747,E02000119,4370.98969,2022,E09000005
93747,E02000120,17206.08575,2022,E09000005
93747,E02000121,8858.55546,2022,E09000005
93747,E02000122,6647.54303,2022,E09000005
93747,E02000123,13229.95169,2022,E09000005
93747,E02000124,8815.21343,2022,E09000005
93747,E02000125,12717.77459,2022,E09000005
93747,E02000126,18191.78082,2022,E09000005
93747,E02006955,15649.31867,2022,E09000005
93747,E02006956,7410.63382,2022,E09000005
93275,E02000093,18.5126527098061,2019,E09000005
93275,E02000094,19.7014437781109,2019,E09000005
93275,E02000095,18.9011161219827,2019,E09000005
93275,E02000096,11.0566095162148,2019,E09000005
93275,E02000097,19.2843243303323,2019,E09000005
93275,E02000098,21.8690068468468,2019,E09000005
93275,E02000099,18.8201697562072,2019,E09000005
93275,E02000100,12.2504449927106,2019,E09000005
93275,E02000101,27.6863335067638,2019,E09000005
93275,E02000102,33.1014588805304,2019,E09000005
93275,E02000103,28.8974351591497,2019,E09000005
93275,E02000104,23.1811677852349,2019,E09000005
93275,E02000105,21.4174492812723,2019,E09000005
93275,E02000106,33.326787599188,2019,E09000005
93275,E02000107,25.1794220191547,2019,E09000005
93275,E02000108,20.698059812235,2019,E09000005
93275,E02000110,20.8727315428301,2019,E09000005
93275,E02000111,22.2178770048489,2019,E09000005
93275,E02000112,23.5997425595238,2019,E09000005
93275,E02000113,45.0679723035117,2019,E09000005
93275,E02000114,24.5669177208347,2019,E09000005
93275,E02000115,23.9619534062831,2019,E09000005
93275,E02000116,34.4040692840647,2019,E09000005
93275,E02000117,40.8796230632666,2019,E09000005
93275,E02000118,23.451696060577,2019,E09000005
93275,E02000119,45.5596134020619,2019,E09000005
93275,E02000120,25.2485848653271,2019,E09000005
93275,E02000121,22.2305757813265,2019,E09000005
93275,E02000122,17.4259476256108,2019,E09000005
93275,E02000123,36.1243549662863,2019,E09000005
93275,E02000124,21.0933986766739,2019,E09000005
93275,E02000125,18.7653357407407,2019,E09000005
93275,E02000126,38.5165878405583,2019,E09000005
93268,E02000093,12.2619358346928,2019,E09000005
